Image Name,Annotation Name,Confidence Score,True,False,# True Positives,# False Positives,# Inv FP,# False Negatives,Precision,Recall,Specificity
str,str,float,bool,bool,int,int,int,int,float,float,float
18ZC5757,40,0.999997,1,0,101,1,238,1122,0.9901960784313726,0.08258381030253475,0.99581589958159
18ZC5757,39,0.999997,1,0,102,1,238,1121,0.9902912621359223,0.08340147179067865,0.99581589958159
18ZC5757,38,0.999997,1,0,103,1,238,1120,0.9903846153846154,0.08421913327882256,0.99581589958159
18ZC5757,37,0.999997,1,0,104,1,238,1119,0.9904761904761905,0.08503679476696648,0.99581589958159
18ZC5757,36,0.999997,1,0,105,1,238,1118,0.9905660377358491,0.08585445625511039,0.99581589958159
18ZC5757,35,0.999997,1,0,106,1,238,1117,0.9906542056074766,0.0866721177432543,0.99581589958159
18ZC5757,34,0.999997,1,0,107,1,238,1116,0.9907407407407407,0.0874897792313982,0.99581589958159
18ZC5757,33,0.999997,1,0,108,1,238,1115,0.9908256880733946,0.08830744071954211,0.99581589958159
18ZC5757,32,0.999997,1,0,109,1,238,1114,0.990909090909091,0.08912510220768602,0.99581589958159
18ZC5757,31,0.999997,1,0,110,1,238,1113,0.990990990990991,0.08994276369582993,0.99581589958159
18ZC5757,30,0.999997,1,0,111,1,238,1112,0.9910714285714286,0.09076042518397383,0.99581589958159
18ZC5757,29,0.999997,1,0,112,1,238,1111,0.9911504424778761,0.09157808667211774,0.99581589958159
18ZC5757,28,0.999997,0,1,112,2,237,1111,0.9824561403508771,0.09157808667211774,0.9916317991631799
18ZC5064,38,0.999997,1,0,113,2,237,1110,0.9826086956521739,0.09239574816026165,0.9916317991631799
18ZC5064,37,0.999997,1,0,114,2,237,1109,0.9827586206896551,0.09321340964840556,0.9916317991631799
18ZC5064,36,0.999997,1,0,115,2,237,1108,0.9829059829059829,0.09403107113654947,0.9916317991631799
18ZC5064,35,0.999997,1,0,116,2,237,1107,0.9830508474576272,0.09484873262469337,0.9916317991631799
18ZC5064,34,0.999997,1,0,117,2,237,1106,0.9831932773109243,0.09566639411283728,0.9916317991631799
18ZC5064,33,0.999997,1,0,118,2,237,1105,0.9833333333333333,0.0964840556009812,0.9916317991631799
18ZC5064,32,0.999997,1,0,119,2,237,1104,0.9834710743801653,0.0973017170891251,0.9916317991631799
18ZC5064,31,0.999997,1,0,120,2,237,1103,0.9836065573770492,0.09811937857726902,0.9916317991631799
18ZC5064,30,0.999997,1,0,121,2,237,1102,0.983739837398374,0.09893704006541292,0.9916317991631799
18ZC5064,29,0.999997,1,0,122,2,237,1101,0.9838709677419355,0.09975470155355683,0.9916317991631799
18ZC5063,18,0.999997,1,0,123,2,237,1100,0.984,0.10057236304170074,0.9916317991631799
18ZC5063,17,0.999997,1,0,124,2,237,1099,0.9841269841269841,0.10139002452984465,0.9916317991631799
18ZC5063,16,0.999997,1,0,125,2,237,1098,0.984251968503937,0.10220768601798855,0.9916317991631799
18ZC5063,15,0.999997,1,0,126,2,237,1097,0.984375,0.10302534750613246,0.9916317991631799
18ZC5063,14,0.999997,1,0,127,2,237,1096,0.9844961240310077,0.10384300899427637,0.9916317991631799
18ZC5063,13,0.999997,1,0,128,2,237,1095,0.9846153846153847,0.10466067048242028,0.9916317991631799
18ZC4890,21,0.999997,1,0,129,2,237,1094,0.9847328244274809,0.1054783319705642,0.9916317991631799
18ZC4890,20,0.999997,1,0,130,2,237,1093,0.9848484848484849,0.10629599345870809,0.9916317991631799
18ZC4890,19,0.999997,1,0,131,2,237,1092,0.9849624060150376,0.107113654946852,0.9916317991631799
18ZC4773,14,0.999997,1,0,132,2,237,1091,0.9850746268656716,0.10793131643499591,0.9916317991631799
18ZC4773,13,0.999997,1,0,133,2,237,1090,0.9851851851851852,0.10874897792313983,0.9916317991631799
18ZC4773,12,0.999997,1,0,134,2,237,1089,0.9852941176470589,0.10956663941128372,0.9916317991631799
18ZC5757,49,0.999996,1,0,135,2,237,1088,0.9854014598540146,0.11038430089942763,0.9916317991631799
18ZC5757,48,0.999996,1,0,136,2,237,1087,0.9855072463768116,0.11120196238757155,0.9916317991631799
18ZC5757,47,0.999996,1,0,137,2,237,1086,0.9856115107913669,0.11201962387571546,0.9916317991631799
18ZC5757,46,0.999996,1,0,138,2,237,1085,0.9857142857142858,0.11283728536385937,0.9916317991631799
18ZC5757,45,0.999996,1,0,139,2,237,1084,0.9858156028368794,0.11365494685200327,0.9916317991631799
18ZC5757,44,0.999996,1,0,140,2,237,1083,0.9859154929577465,0.11447260834014718,0.9916317991631799
18ZC5757,43,0.999996,1,0,141,2,237,1082,0.986013986013986,0.11529026982829109,0.9916317991631799
18ZC5757,42,0.999996,1,0,142,2,237,1081,0.9861111111111112,0.116107931316435,0.9916317991631799
18ZC5757,41,0.999996,1,0,143,2,237,1080,0.9862068965517241,0.1169255928045789,0.9916317991631799
18ZC5064,43,0.999996,1,0,144,2,237,1079,0.9863013698630136,0.11774325429272281,0.9916317991631799
18ZC5064,42,0.999996,1,0,145,2,237,1078,0.9863945578231292,0.11856091578086672,0.9916317991631799
18ZC5064,41,0.999996,1,0,146,2,237,1077,0.9864864864864865,0.11937857726901063,0.9916317991631799
18ZC5064,40,0.999996,1,0,147,2,237,1076,0.9865771812080537,0.12019623875715454,0.9916317991631799
18ZC5064,39,0.999996,1,0,148,2,237,1075,0.9866666666666667,0.12101390024529844,0.9916317991631799
18ZC5063,20,0.999996,1,0,149,2,237,1074,0.9867549668874173,0.12183156173344235,0.9916317991631799
18ZC5063,19,0.999996,1,0,150,2,237,1073,0.9868421052631579,0.12264922322158626,0.9916317991631799
18ZC4890,22,0.999996,1,0,151,2,237,1072,0.9869281045751634,0.12346688470973018,0.9916317991631799
18ZC4773,16,0.999996,1,0,152,2,237,1071,0.987012987012987,0.12428454619787407,0.9916317991631799
18ZC4773,15,0.999996,1,0,153,2,237,1070,0.9870967741935484,0.12510220768601799,0.9916317991631799
18ZC5757,55,0.999995,1,0,154,2,237,1069,0.9871794871794872,0.1259198691741619,0.9916317991631799
18ZC5757,54,0.999995,1,0,155,2,237,1068,0.9872611464968153,0.1267375306623058,0.9916317991631799
18ZC5757,53,0.999995,1,0,156,2,237,1067,0.9873417721518988,0.12755519215044972,0.9916317991631799
18ZC5757,52,0.999995,1,0,157,2,237,1066,0.9874213836477987,0.12837285363859363,0.9916317991631799
18ZC5757,51,0.999995,0,1,157,3,236,1066,0.98125,0.12837285363859363,0.9874476987447699
18ZC5757,50,0.999995,0,1,157,4,235,1066,0.9751552795031055,0.12837285363859363,0.9832635983263598
18ZC5064,49,0.999995,1,0,158,4,235,1065,0.9753086419753086,0.12919051512673754,0.9832635983263598
18ZC5064,48,0.999995,1,0,159,4,235,1064,0.9754601226993865,0.13000817661488143,0.9832635983263598
18ZC5064,47,0.999995,1,0,160,4,235,1063,0.975609756097561,0.13082583810302534,0.9832635983263598
18ZC5064,46,0.999995,1,0,161,4,235,1062,0.9757575757575757,0.13164349959116925,0.9832635983263598
18ZC5064,45,0.999995,1,0,162,4,235,1061,0.9759036144578314,0.13246116107931316,0.9832635983263598
18ZC5064,44,0.999995,1,0,163,4,235,1060,0.9760479041916168,0.13327882256745707,0.9832635983263598
18ZC4773,20,0.999995,1,0,164,4,235,1059,0.9761904761904762,0.13409648405560098,0.9832635983263598
18ZC4773,19,0.999995,1,0,165,4,235,1058,0.9763313609467456,0.1349141455437449,0.9832635983263598
18ZC4773,18,0.999995,1,0,166,4,235,1057,0.9764705882352941,0.1357318070318888,0.9832635983263598
18ZC4773,17,0.999995,1,0,167,4,235,1056,0.9766081871345029,0.13654946852003272,0.9832635983263598
18ZC5757,60,0.999994,1,0,168,4,235,1055,0.9767441860465116,0.1373671300081766,0.9832635983263598
18ZC5757,59,0.999994,1,0,169,4,235,1054,0.976878612716763,0.1381847914963205,0.9832635983263598
18ZC5757,58,0.999994,1,0,170,4,235,1053,0.9770114942528736,0.13900245298446443,0.9832635983263598
18ZC5757,57,0.999994,1,0,171,4,235,1052,0.9771428571428571,0.13982011447260834,0.9832635983263598
18ZC5757,56,0.999994,1,0,172,4,235,1051,0.9772727272727273,0.14063777596075225,0.9832635983263598
18ZC5064,54,0.999994,1,0,173,4,235,1050,0.9774011299435028,0.14145543744889616,0.9832635983263598
18ZC5064,53,0.999994,1,0,174,4,235,1049,0.9775280898876404,0.14227309893704007,0.9832635983263598
18ZC5064,52,0.999994,1,0,175,4,235,1048,0.9776536312849162,0.14309076042518398,0.9832635983263598
18ZC5064,51,0.999994,1,0,176,4,235,1047,0.9777777777777777,0.1439084219133279,0.9832635983263598
18ZC5064,50,0.999994,1,0,177,4,235,1046,0.9779005524861878,0.14472608340147178,0.9832635983263598
18ZC5063,21,0.999994,1,0,178,4,235,1045,0.978021978021978,0.1455437448896157,0.9832635983263598
18ZC4890,23,0.999994,1,0,179,4,235,1044,0.9781420765027322,0.1463614063777596,0.9832635983263598
18ZC5064,56,0.999993,1,0,180,4,235,1043,0.9782608695652174,0.1471790678659035,0.9832635983263598
18ZC5064,55,0.999993,1,0,181,4,235,1042,0.9783783783783784,0.14799672935404742,0.9832635983263598
18ZC5063,23,0.999993,1,0,182,4,235,1041,0.978494623655914,0.14881439084219134,0.9832635983263598
18ZC5063,22,0.999993,1,0,183,4,235,1040,0.9786096256684492,0.14963205233033525,0.9832635983263598
18ZC4773,21,0.999993,1,0,184,4,235,1039,0.9787234042553191,0.15044971381847916,0.9832635983263598
18ZC5757,64,0.999992,1,0,185,4,235,1038,0.9788359788359788,0.15126737530662307,0.9832635983263598
18ZC5757,63,0.999992,1,0,186,4,235,1037,0.9789473684210527,0.15208503679476695,0.9832635983263598
18ZC5757,62,0.999992,1,0,187,4,235,1036,0.9790575916230366,0.15290269828291086,0.9832635983263598
18ZC5757,61,0.999992,1,0,188,4,235,1035,0.9791666666666666,0.15372035977105478,0.9832635983263598
18ZC5064,60,0.999992,1,0,189,4,235,1034,0.9792746113989638,0.1545380212591987,0.9832635983263598
18ZC5064,59,0.999992,1,0,190,4,235,1033,0.979381443298969,0.1553556827473426,0.9832635983263598
18ZC5064,58,0.999992,1,0,191,4,235,1032,0.9794871794871794,0.1561733442354865,0.9832635983263598
18ZC5064,57,0.999992,1,0,192,4,235,1031,0.9795918367346939,0.15699100572363042,0.9832635983263598
18ZC5063,26,0.999992,1,0,193,4,235,1030,0.9796954314720813,0.15780866721177433,0.9832635983263598
18ZC5063,25,0.999992,1,0,194,4,235,1029,0.9797979797979798,0.15862632869991825,0.9832635983263598
18ZC5063,24,0.999992,1,0,195,4,235,1028,0.9798994974874372,0.15944399018806213,0.9832635983263598
18ZC4773,24,0.999992,1,0,196,4,235,1027,0.98,0.16026165167620604,0.9832635983263598
18ZC4773,23,0.999992,1,0,197,4,235,1026,0.9800995024875622,0.16107931316434995,0.9832635983263598
18ZC4773,22,0.999992,1,0,198,4,235,1025,0.9801980198019802,0.16189697465249386,0.9832635983263598
18ZC5757,65,0.999991,1,0,199,4,235,1024,0.9802955665024631,0.16271463614063778,0.9832635983263598
18ZC5064,62,0.999991,1,0,200,4,235,1023,0.9803921568627451,0.1635322976287817,0.9832635983263598
18ZC5064,61,0.999991,1,0,201,4,235,1022,0.9804878048780488,0.1643499591169256,0.9832635983263598
18ZC5063,29,0.999991,1,0,202,4,235,1021,0.9805825242718447,0.1651676206050695,0.9832635983263598
18ZC5063,28,0.999991,1,0,203,4,235,1020,0.9806763285024155,0.16598528209321342,0.9832635983263598
18ZC5063,27,0.999991,1,0,204,4,235,1019,0.9807692307692307,0.1668029435813573,0.9832635983263598
18ZC5757,68,0.99999,1,0,205,4,235,1018,0.9808612440191388,0.16762060506950122,0.9832635983263598
18ZC5757,67,0.99999,1,0,206,4,235,1017,0.9809523809523809,0.16843826655764513,0.9832635983263598
18ZC5757,66,0.99999,1,0,207,4,235,1016,0.981042654028436,0.16925592804578904,0.9832635983263598
18ZC5063,32,0.99999,1,0,208,4,235,1015,0.9811320754716981,0.17007358953393295,0.9832635983263598
18ZC5063,31,0.99999,1,0,209,4,235,1014,0.9812206572769953,0.17089125102207686,0.9832635983263598
18ZC5063,30,0.99999,0,1,209,5,234,1014,0.9766355140186916,0.17089125102207686,0.9790794979079498
18ZC4773,25,0.99999,1,0,210,5,234,1013,0.9767441860465116,0.17170891251022077,0.9790794979079498
18ZC5757,72,0.999989,1,0,211,5,234,1012,0.9768518518518519,0.17252657399836469,0.9790794979079498
18ZC5757,71,0.999989,1,0,212,5,234,1011,0.9769585253456221,0.1733442354865086,0.9790794979079498
18ZC5757,70,0.999989,0,1,212,6,233,1011,0.9724770642201835,0.1733442354865086,0.9748953974895398
18ZC5757,69,0.999989,0,1,212,7,232,1011,0.9680365296803652,0.1733442354865086,0.9707112970711297
18ZC5064,65,0.999989,1,0,213,7,232,1010,0.9681818181818181,0.17416189697465248,0.9707112970711297
18ZC5064,64,0.999989,1,0,214,7,232,1009,0.9683257918552036,0.1749795584627964,0.9707112970711297
18ZC5064,63,0.999989,1,0,215,7,232,1008,0.9684684684684685,0.1757972199509403,0.9707112970711297
18ZC4890,24,0.999989,1,0,216,7,232,1007,0.968609865470852,0.17661488143908421,0.9707112970711297
18ZC4773,26,0.999989,0,1,216,8,231,1007,0.9642857142857143,0.17661488143908421,0.9665271966527197
18ZC5757,76,0.999988,1,0,217,8,231,1006,0.9644444444444444,0.17743254292722813,0.9665271966527197
18ZC5757,75,0.999988,1,0,218,8,231,1005,0.9646017699115044,0.17825020441537204,0.9665271966527197
18ZC5757,74,0.999988,1,0,219,8,231,1004,0.9647577092511013,0.17906786590351595,0.9665271966527197
18ZC5757,73,0.999988,1,0,220,8,231,1003,0.9649122807017544,0.17988552739165986,0.9665271966527197
18ZC5064,66,0.999988,1,0,221,8,231,1002,0.9650655021834061,0.18070318887980377,0.9665271966527197
18ZC4773,27,0.999988,1,0,222,8,231,1001,0.9652173913043478,0.18152085036794766,0.9665271966527197
18ZC5064,69,0.999987,1,0,223,8,231,1000,0.9653679653679653,0.18233851185609157,0.9665271966527197
18ZC5064,68,0.999987,1,0,224,8,231,999,0.9655172413793104,0.18315617334423548,0.9665271966527197
18ZC5064,67,0.999987,1,0,225,8,231,998,0.9656652360515021,0.1839738348323794,0.9665271966527197
